X 585 vars=V0:500,V2:644,V4:52,V6:302,V6:549,V7:78,V9:222,V10:182,V10:366,V11:142 unsat=C0:69,C0:581
X 586 vars=V0:500,V2:676,V4:356,V7:78,V8:38,V8:222,V9:766,V10:21,V10:158,V11:702 unsat=C2:53,C2:309
X 587 vars=V0:500,V2:748,V4:516,V6:46,V8:678,V9:509,V9:710,V10:62,V11:350,V11:598 unsat=C1:637,C1:765
X 588 vars=V0:506,V6:396,V6:532,V7:428,V8:572,V8:724,V9:316,V10:148,V11:84,V11:644 unsat=C0:155,C0:620
X 589 vars=V0:508,V2:188,V4:332,V6:254,V6:438,V7:214,V8:374,V8:429,V9:150,V11:294 unsat=C1:461,C1:717
X 590 vars=V0:508,V2:188,V4:588,V7:214,V8:334,V8:685,V9:614,V10:318,V10:526,V11:534 unsat=C0:13,C0:269
X 591 vars=V0:508,V2:276,V4:260,V6:438,V7:470,V7:653,V8:590,V9:110,V9:358,V10:574 unsat=C0:13,C0:141
X 592 vars=V0:508,V2:396,V4:572,V6:493,V6:694,V7:214,V9:614,V10:318,V10:502,V11:534 unsat=C0:13,C0:269
X 593 vars=V0:508,V2:428,V4:364,V6:446,V6:494,V7:454,V9:390,V10:221,V10:510,V11:534 unsat=C1:317,C1:573
X 594 vars=V0:508,V2:492,V4:228,V6:438,V7:214,V7:462,V8:422,V10:542,V11:318,V11:565 unsat=C2:53,C2:693
X 595 vars=V0:508,V2:500,V4:524,V6:438,V8:46,V9:334,V9:453,V10:454,V11:486,V11:734 unsat=C1:581,C1:709
X 596 vars=V0:508,V2:652,V4:572,V6:654,V6:749,V7:678,V8:590,V8:638,V9:598,V11:534 unsat=C2:77,C2:333
X 597 vars=V0:508,V2:684,V4:108,V7:214,V8:430,V8:614,V9:134,V10:221,V10:294,V11:326 unsat=C2:253,C2:765
X 598 vars=V0:516,V2:28,V4:12,V6:62,V7:85,V7:606,V8:726,V9:502,V9:750,V10:710 unsat=C0:213,C0:341
X 599 vars=V0:516,V2:148,V4:324,V6:318,V6:437,V7:350,V9:238,V10:454,V10:638,V11:158 unsat=C0:213,C0:469
X 600 vars=V0:516,V2:252,V4:532,V6:62,V8:182,V9:397,V9:726,V10:78,V11:102,V11:622 unsat=C1:525,C1:653
X 601 vars=V0:516,V2:404,V4:324,V6:278,V6:693,V7:46,V8:262,V8:726,V9:734,V11:158 unsat=C2:21,C2:277
X 602 vars=V0:516,V2:436,V4:116,V6:70,V6:630,V7:78,V9:526,V10:421,V10:646,V11:158 unsat=C1:5,C1:517
X 603 vars=V0:516,V2:500,V4:748,V6:62,V7:350,V7:598,V8:46,V10:678,V11:509,V11:710 unsat=C2:637,C2:765
X 604 vars=V0:516,V2:692,V4:628,V7:350,V8:54,V8:238,V9:270,V10:421,V10:430,V11:718 unsat=C2:197,C2:709
X 605 vars=V0:516,V2:708,V4:340,V6:62,V6:646,V7:350,V8:510,V8:629,V9:542,V11:430 unsat=C1:405,C1:661
X 606 vars=V0:516,V2:708,V4:596,V7:350,V8:117,V8:470,V9:238,V10:150,V10:454,V11:158 unsat=C0:213,C0:469
X 607 vars=V0:524,V2:4,V4:540,V6:454,V8:318,V9:341,V9:350,V10:470,V11:238,V11:758 unsat=C1:469,C1:597
X 608 vars=V0:524,V2:156,V4:76,V6:637,V6:670,V7:182,V8:94,V8:654,V9:102,V11:550 unsat=C2:221,C2:733
X 609 vars=V0:524,V2:444,V4:636,V6:462,V6:766,V7:470,V9:662,V10:14,V10:621,V11:550 unsat=C1:205,C1:717
X 610 vars=V0:524,V2:460,V4:348,V6:270,V6:454,V7:486,V8:61,V8:646,V9:166,V11:566 unsat=C1:349,C1:605
X 611 vars=V0:524,V2:460,V4:604,V7:486,V8:317,V8:606,V9:630,V10:542,V10:590,V11:550 unsat=C0:413,C0:669
X 612 vars=V0:524,V2:508,V4:500,V6:454,V7:486,V7:734,V8:438,V10:46,V11:334,V11:453 unsat=C2:581,C2:709
X 613 vars=V0:524,V2:548,V4:532,V6:454,V7:285,V7:742,V8:94,V9:126,V9:374,V10:78 unsat=C0:413,C0:541
X 614 vars=V0:524,V2:668,V4:76,V6:381,V6:710,V7:486,V9:630,V10:6,V10:590,V11:550 unsat=C0:413,C0:669
X 615 vars=V0:524,V2:700,V4:380,V7:486,V8:446,V8:630,V9:406,V10:566,V10:621,V11:342 unsat=C2:141,C2:653
X 616 vars=V0:530,V6:36,V6:172,V7:68,V8:212,V8:364,V9:724,V10:556,V11:284,V11:492 unsat=C0:260,C0:755
X 617 vars=V0:532,V2:212,V4:356,V6:78,V6:662,V7:622,V8:14,V8:261,V9:558,V11:702 unsat=C1:293,C1:549
X 618 vars=V0:532,V2:212,V4:612,V7:622,V8:517,V8:742,V9:254,V10:166,V10:726,V11:174 unsat=C0:101,C0:613
X 619 vars=V0:532,V2:300,V4:284,V6:78,V7:110,V7:485,V8:230,V9:518,V9:766,V10:214 unsat=C0:613,C0:741
X 620 vars=V0:532,V2:420,V4:596,V6:325,V6:334,V7:622,V9:254,V10:142,V10:726,V11:174 unsat=C0:101,C0:613
X 621 vars=V0:532,V2:452,V4:388,V6:86,V6:134,V7:94,V9:30,V10:53,V10:150,V11:174 unsat=C1:149,C1:405
X 622 vars=V0:532,V2:516,V4:252,V6:78,V7:102,V7:622,V8:62,V10:182,V11:397,V11:726 unsat=C2:525,C2:653
X 623 vars=V0:532,V2:524,V4:548,V6:78,V8:454,V9:285,V9:742,V10:94,V11:126,V11:374 unsat=C1:413,C1:541
X 624 vars=V0:532,V2:676,V4:596,V6:294,V6:581,V7:318,V8:230,V8:278,V9:238,V11:174 unsat=C2:165,C2:677
X 625 vars=V0:532,V2:708,V4:132,V7:622,V8:70,V8:254,V9:542,V10:53,V10:702,V11:734 unsat=C2:85,C2:597
X 626 vars=V0:540,V2:52,V4:36,V6:470,V7:246,V7:685,V8:366,V9:142,V9:390,V10:350 unsat=C0:45,C0:173
X 627 vars=V0:540,V2:172,V4:348,V6:269,V6:726,V7:758,V9:646,V10:94,V10:278,V11:566 unsat=C0:45,C0:301
X 628 vars=V0:540,V2:276,V4:556,V6:470,V8:590,V9:229,V9:366,V10:486,V11:262,V11:510 unsat=C1:357,C1:485
X 629 vars=V0:540,V2:428,V4:348,V6:525,V6:686,V7:454,V8:366,V8:670,V9:374,V11:566 unsat=C2:109,C2:621
X 630 vars=V0:540,V2:460,V4:140,V6:270,V6:478,V7:486,V9:166,V10:253,V10:286,V11:566 unsat=C1:349,C1:605
X 631 vars=V0:540,V2:524,V4:4,V6:470,V7:238,V7:758,V8:454,V10:318,V11:341,V11:350 unsat=C2:469,C2:597
X 632 vars=V0:540,V2:716,V4:652,V7:758,V8:462,V8:646,V9:678,V10:70,V10:253,V11:358 unsat=C2:29,C2:541
X 633 vars=V0:540,V2:732,V4:364,V6:286,V6:470,V7:758,V8:150,V8:461,V9:182,V11:70 unsat=C1:237,C1:493
X 634 vars=V0:540,V2:732,V4:620,V7:758,V8:110,V8:717,V9:646,V10:94,V10:558,V11:566 unsat=C0:45,C0:301
X 635 vars=V0:548,V2:28,V4:564,V6:94,V8:726,V9:173,V9:758,V10:110,V11:398,V11:646 unsat=C1:301,C1:429
X 636 vars=V0:548,V2:180,V4:100,V6:310,V6:469,V7:590,V8:294,V8:502,V9:510,V11:190 unsat=C2:53,C2:565
X 637 vars=V0:548,V2:468,V4:660,V6:102,V6:406,V7:110,V9:302,V10:422,V10:453,V11:190 unsat=C1:37,C1:549
X 638 vars=V0:548,V2:484,V4:372,V6:94,V6:678,V7:126,V8:286,V8:661,V9:574,V11:206 unsat=C1:181,C1:437
X 639 vars=V0:548,V2:484,V4:628,V7:126,V8:149,V8:246,V9:270,V10:182,V10:230,V11:190 unsat=C0:245,C0:501
X 640 vars=V0:548,V2:532,V4:524,V6:94,V7:126,V7:374,V8:78,V10:454,V11:285,V11:742 unsat=C2:413,C2:541
X 641 vars=V0:548,V2:572,V4:556,V6:94,V7:117,V7:382,V8:502,V9:14,V9:534,V10:486 unsat=C0:245,C0:373
X 642 vars=V0:548,V2:692,V4:100,V6:213,V6:350,V7:126,V9:270,V10:230,V10:414,V11:190 unsat=C0:245,C0:501
X 643 vars=V0:548,V2:724,V4:404,V7:126,V8:86,V8:270,V9:46,V10:206,V10:453,V11:750 unsat=C2:485,C2:741
X 644 vars=V0:554,V6:444,V6:580,V7:476,V8:4,V8:620,V9:364,V10:196,V11:132,V11:692 unsat=C0:587,C0:668
X 645 vars=V0:556,V2:236,V4:380,V6:302,V6:486,V7:262,V8:93,V8:422,V9:198,V11:342 unsat=C1:125,C1:381
X 646 vars=V0:556,V2:236,V4:636,V7:262,V8:349,V8:382,V9:662,V10:366,V10:574,V11:582 unsat=C0:445,C0:701
X 647 vars=V0:556,V2:324,V4:308,V6:486,V7:317,V7:518,V8:638,V9:158,V9:406,V10:622 unsat=C0:445,C0:573
X 648 vars=V0:556,V2:444,V4:620,V6:157,V6:742,V7:262,V9:662,V10:366,V10:550,V11:582 unsat=C0:445,C0:701
X 649 vars=V0:556,V2:476,V4:412,V6:494,V6:542,V7:502,V9:438,V10:558,V10:653,V11:582 unsat=C1:237,C1:749
X 650 vars=V0:556,V2:540,V4:276,V6:486,V7:262,V7:510,V8:470,V10:590,V11:229,V11:366 unsat=C2:357,C2:485
X 651 vars=V0:556,V2:548,V4:572,V6:486,V8:94,V9:117,V9:382,V10:502,V11:14,V11:534 unsat=C1:245,C1:373
X 652 vars=V0:556,V2:700,V4:620,V6:413,V6:702,V7:726,V8:638,V8:686,V9:646,V11:582 unsat=C2:509,C2:765
X 653 vars=V0:556,V2:732,V4:156,V7:262,V8:478,V8:662,V9:182,V10:342,V10:653,V11:374 unsat=C2:429,C2:685
X 654 vars=V0:564,V2:76,V4:60,V6:110,V7:517,V7:654,V8:6,V9:30,V9:550,V10:758 unsat=C0:5,C0:645
X 655 vars=V0:564,V2:196,V4:372,V6:101,V6:366,V7:398,V9:286,V10:502,V10:686,V11:206 unsat=C0:133,C0:645
X 656 vars=V0:564,V2:300,V4:580,V6:110,V8:230,V9:6,V9:61,V10:126,V11:150,V11:670 unsat=C1:189,C1:317
X 657 vars=V0:564,V2:452,V4:372,V6:326,V6:357,V7:94,V8:6,V8:310,V9:14,V11:206 unsat=C2:453,C2:709
X 658 vars=V0:564,V2:484,V4:164,V6:118,V6:678,V7:126,V9:574,V10:85,V10:694,V11:206 unsat=C1:181,C1:437
X 659 vars=V0:564,V2:548,V4:28,V6:110,V7:398,V7:646,V8:94,V10:726,V11:173,V11:758 unsat=C2:301,C2:429
X 660 vars=V0:564,V2:740,V4:676,V7:398,V8:102,V8:286,V9:318,V10:85,V10:478,V11:766 unsat=C2:373,C2:629
X 661 vars=V0:564,V2:756,V4:388,V6:110,V6:694,V7:398,V8:293,V8:558,V9:590,V11:478 unsat=C1:69,C1:325
X 662 vars=V0:564,V2:756,V4:644,V7:398,V8:518,V8:549,V9:286,V10:198,V10:502,V11:206 unsat=C0:133,C0:645
X 663 vars=V0:572,V2:52,V4:588,V6:502,V8:366,V9:5,V9:398,V10:518,V11:38,V11:286 unsat=C1:133,C1:261
X 664 vars=V0:572,V2:204,V4:124,V6:301,V6:718,V7:230,V8:142,V8:702,V9:150,V11:598 unsat=C2:397,C2:653
X 665 vars=V0:572,V2:492,V4:684,V6:46,V6:510,V7:518,V9:710,V10:62,V10:285,V11:598 unsat=C1:381,C1:637
X 666 vars=V0:572,V2:508,V4:396,V6:318,V6:502,V7:534,V8:493,V8:694,V9:214,V11:614 unsat=C1:13,C1:269
X 667 vars=V0:572,V2:508,V4:652,V7:534,V8:654,V8:749,V9:678,V10:590,V10:638,V11:598 unsat=C0:77,C0:333
X 668 vars=V0:572,V2:556,V4:548,V6:502,V7:14,V7:534,V8:486,V10:94,V11:117,V11:382 unsat=C2:245,C2:373
X 669 vars=V0:572,V2:596,V4:580,V6:502,V7:22,V7:717,V8:142,V9:174,V9:422,V10:126 unsat=C0:77,C0:205
X 670 vars=V0:572,V2:716,V4:124,V6:45,V6:758,V7:534,V9:678,V10:54,V10:638,V11:598 unsat=C0:77,C0:333
X 671 vars=V0:572,V2:748,V4:428,V7:534,V8:494,V8:678,V9:454,V10:285,V10:614,V11:390 unsat=C2:317,C2:573
X 672 vars=V0:578,V6:84,V6:220,V7:116,V8:260,V8:412,V9:4,V10:604,V11:332,V11:540 unsat=C0:308,C0:419
X 673 vars=V0:580,V2:260,V4:404,V6:126,V6:710,V7:670,V8:62,V8:693,V9:606,V11:750 unsat=C1:213,C1:725
X 674 vars=V0:580,V2:260,V4:660,V7:670,V8:22,V8:181,V9:302,V10:6,V10:214,V11:222 unsat=C0:277,C0:533
X 675 vars=V0:580,V2:348,V4:332,V6:126,V7:149,V7:158,V8:278,V9:46,V9:566,V10:262 unsat=C0:277,C0:405
X 676 vars=V0:580,V2:468,V4:644,V6:382,V6:757,V7:670,V9:302,V10:6,V10:190,V11:222 unsat=C0:277,C0:533
X 677 vars=V0:580,V2:500,V4:436,V6:134,V6:182,V7:142,V9:78,V10:198,V10:485,V11:222 unsat=C1:69,C1:581
X 678 vars=V0:580,V2:564,V4:300,V6:126,V7:150,V7:670,V8:110,V10:230,V11:6,V11:61 unsat=C2:189,C2:317
X 679 vars=V0:580,V2:572,V4:596,V6:126,V8:502,V9:22,V9:717,V10:142,V11:174,V11:422 unsat=C1:77,C1:205
X 680 vars=V0:580,V2:724,V4:644,V6:245,V6:342,V7:366,V8:278,V8:326,V9:286,V11:222 unsat=C2:341,C2:597
X 681 vars=V0:580,V2:756,V4:180,V7:670,V8:118,V8:302,V9:590,V10:485,V10:750,V11:14 unsat=C2:261,C2:517
X 682 vars=V0:588,V2:12,V4:412,V6:334,V6:518,V7:38,V8:125,V8:198,V9:230,V11:118 unsat=C1:157,C1:669
X 683 vars=V0:588,V2:12,V4:668,V7:38,V8:158,V8:381,V9:694,V10:142,V10:606,V11:614 unsat=C0:477,C0:733
X 684 vars=V0:588,V2:100,V4:84,V6:518,V7:294,V7:349,V8:414,V9:190,V9:438,V10:398 unsat=C0:477,C0:605
X 685 vars=V0:588,V2:220,V4:396,V6:6,V6:701,V7:38,V9:694,V10:142,V10:326,V11:614 unsat=C0:477,C0:733
X 686 vars=V0:588,V2:324,V4:604,V6:518,V8:638,V9:414,V9:661,V10:534,V11:310,V11:558 unsat=C1:21,C1:149
X 687 vars=V0:588,V2:476,V4:396,V6:189,V6:734,V7:502,V8:414,V8:718,V9:422,V11:614 unsat=C2:285,C2:541
X 688 vars=V0:588,V2:508,V4:188,V6:318,V6:526,V7:534,V9:214,V10:334,V10:685,V11:614 unsat=C1:13,C1:269
X 689 vars=V0:588,V2:572,V4:52,V6:518,V7:38,V7:286,V8:502,V10:366,V11:5,V11:398 unsat=C2:133,C2:261
X 690 vars=V0:588,V2:764,V4:700,V7:38,V8:510,V8:694,V9:726,V10:118,V10:685,V11:406 unsat=C2:205,C2:461
X 691 vars=V0:596,V2:4,V4:452,V7:174,V8:134,V8:318,V9:94,V10:117,V10:254,V11:30 unsat=C2:149,C2:405
X 692 vars=V0:596,V2:76,V4:612,V6:142,V8:6,V9:38,V9:605,V10:158,V11:446,V11:694 unsat=C1:93,C1:733
X 693 vars=V0:596,V2:228,V4:148,V6:133,V6:358,V7:638,V8:342,V8:550,V9:558,V11:238 unsat=C2:229,C2:485
X 694 vars=V0:596,V2:516,V4:708,V6:150,V6:454,V7:158,V9:350,V10:117,V10:470,V11:238 unsat=C1:213,C1:469
X 695 vars=V0:596,V2:532,V4:420,V6:142,V6:726,V7:174,V8:325,V8:334,V9:622,V11:254 unsat=C1:101,C1:613
X 696 vars=V0:596,V2:532,V4:676,V7:174,V8:294,V8:581,V9:318,V10:230,V10:278,V11:238 unsat=C0:165,C0:677
X 697 vars=V0:596,V2:580,V4:572,V6:142,V7:174,V7:422,V8:126,V10:502,V11:22,V11:717 unsat=C2:77,C2:205
X 698 vars=V0:596,V2:620,V4:604,V6:142,V7:430,V7:549,V8:550,V9:62,V9:582,V10:534 unsat=C0:37,C0:677
X 699 vars=V0:596,V2:740,V4:148,V6:398,V6:645,V7:174,V9:318,V10:278,V10:462,V11:238 unsat=C0:165,C0:677
X 700 vars=V0:602,V6:492,V6:628,V7:524,V8:52,V8:668,V9:412,V10:244,V11:180,V11:740 unsat=C0:251,C0:716
X 701 vars=V0:604,V2:12,V4:204,V7:310,V8:526,V8:710,V9:230,V10:317,V10:390,V11:422 unsat=C2:93,C2:349
X 702 vars=V0:604,V2:284,V4:428,V6:350,V6:534,V7:310,V8:470,V8:525,V9:246,V11:390 unsat=C1:45,C1:557
X 703 vars=V0:604,V2:284,V4:684,V7:310,V8:13,V8:430,V9:710,V10:414,V10:622,V11:630 unsat=C0:109,C0:365
X 704 vars=V0:604,V2:372,V4:356,V6:534,V7:566,V7:749,V8:686,V9:206,V9:454,V10:670 unsat=C0:109,C0:237
X 705 vars=V0:604,V2:492,V4:668,V6:22,V6:589,V7:310,V9:710,V10:414,V10:598,V11:630 unsat=C0:109,C0:365
X 706 vars=V0:604,V2:524,V4:460,V6:542,V6:590,V7:550,V9:486,V10:317,V10:606,V11:630 unsat=C1:413,C1:669
X 707 vars=V0:604,V2:588,V4:324,V6:534,V7:310,V7:558,V8:518,V10:638,V11:414,V11:661 unsat=C2:21,C2:149
X 708 vars=V0:604,V2:596,V4:620,V6:534,V8:142,V9:430,V9:549,V10:550,V11:62,V11:582 unsat=C1:37,C1:677
X 709 vars=V0:604,V2:748,V4:668,V6:77,V6:750,V7:6,V8:686,V8:734,V9:694,V11:630 unsat=C2:173,C2:429
X 710 vars=V0:612,V2:20,V4:724,V7:446,V8:150,V8:334,V9:366,V10:517,V10:526,V11:46 unsat=C2:37,C2:293
X 711 vars=V0:612,V2:36,V4:436,V6:158,V6:742,V7:446,V8:606,V8:725,V9:638,V11:526 unsat=C1:501,C1:757
X 712 vars=V0:612,V2:36,V4:692,V7:446,V8:213,V8:566,V9:334,V10:246,V10:550,V11:254 unsat=C0:309,C0:565
X 713 vars=V0:612,V2:124,V4:108,V6:158,V7:181,V7:702,V8:54,V9:78,V9:598,V10:38 unsat=C0:309,C0:437
X 714 vars=V0:612,V2:244,V4:420,V6:414,V6:533,V7:446,V9:334,V10:550,V10:734,V11:254 unsat=C0:309,C0:565
X 715 vars=V0:612,V2:348,V4:628,V6:158,V8:278,V9:54,V9:493,V10:174,V11:198,V11:718 unsat=C1:621,C1:749
X 716 vars=V0:612,V2:500,V4:420,V6:21,V6:374,V7:142,V8:54,V8:358,V9:62,V11:254 unsat=C2:117,C2:373
X 717 vars=V0:612,V2:532,V4:212,V6:166,V6:726,V7:174,V9:622,V10:517,V10:742,V11:254 unsat=C1:101,C1:613
X 718 vars=V0:612,V2:596,V4:76,V6:158,V7:446,V7:694,V8:142,V10:6,V11:38,V11:605 unsat=C2:93,C2:733
X 719 vars=V0:620,V2:28,V4:476,V7:582,V8:542,V8:726,V9:502,V10:662,V10:717,V11:438 unsat=C2:237,C2:749
X 720 vars=V0:620,V2:100,V4:636,V6:550,V8:414,V9:437,V9:446,V10:566,V11:86,V11:334 unsat=C1:565,C1:693
X 721 vars=V0:620,V2:252,V4:172,V6:733,V6:766,V7:278,V8:190,V8:750,V9:198,V11:646 unsat=C2:61,C2:317
X 722 vars=V0:620,V2:540,V4:732,V6:94,V6:558,V7:566,V9:758,V10:110,V10:717,V11:646 unsat=C1:45,C1:301
X 723 vars=V0:620,V2:556,V4:444,V6:366,V6:550,V7:582,V8:157,V8:742,V9:262,V11:662 unsat=C1:445,C1:701
X 724 vars=V0:620,V2:556,V4:700,V7:582,V8:413,V8:702,V9:726,V10:638,V10:686,V11:646 unsat=C0:509,C0:765
X 725 vars=V0:620,V2:604,V4:596,V6:550,V7:62,V7:582,V8:534,V10:142,V11:430,V11:549 unsat=C2:37,C2:677
X 726 vars=V0:620,V2:644,V4:628,V6:550,V7:70,V7:381,V8:190,V9:222,V9:470,V10:174 unsat=C0:509,C0:637
X 727 vars=V0:620,V2:764,V4:172,V6:38,V6:477,V7:582,V9:726,V10:102,V10:686,V11:646 unsat=C0:509,C0:765
X 728 vars=V0:626,V6:132,V6:268,V7:164,V8:308,V8:460,V9:52,V10:652,V11:380,V11:588 unsat=C0:83,C0:356
X 729 vars=V0:628,V2:4,V4:692,V6:390,V6:677,V7:414,V8:326,V8:374,V9:334,V11:270 unsat=C2:5,C2:261
X 730 vars=V0:628,V2:36,V4:228,V7:718,V8:166,V8:350,V9:638,V10:30,V10:149,V11:62 unsat=C2:181,C2:693
X 731 vars=V0:628,V2:308,V4:452,V6:174,V6:758,V7:718,V8:110,V8:357,V9:654,V11:30 unsat=C1:389,C1:645
X 732 vars=V0:628,V2:308,V4:708,V7:718,V8:70,V8:613,V9:350,V10:54,V10:262,V11:270 unsat=C0:197,C0:709
X 733 vars=V0:628,V2:396,V4:380,V6:174,V7:206,V7:581,V8:326,V9:94,V9:614,V10:310 unsat=C0:69,C0:709
X 734 vars=V0:628,V2:516,V4:692,V6:421,V6:430,V7:718,V9:350,V10:54,V10:238,V11:270 unsat=C0:197,C0:709
X 735 vars=V0:628,V2:548,V4:484,V6:182,V6:230,V7:190,V9:126,V10:149,V10:246,V11:270 unsat=C1:245,C1:501
X 736 vars=V0:628,V2:612,V4:348,V6:174,V7:198,V7:718,V8:158,V10:278,V11:54,V11:493 unsat=C2:621,C2:749
X 737 vars=V0:628,V2:620,V4:644,V6:174,V8:550,V9:70,V9:381,V10:190,V11:222,V11:470 unsat=C1:509,C1:637
X 738 vars=V0:636,V2:44,V4:748,V7:86,V8:558,V8:742,V9:6,V10:166,V10:349,V11:454 unsat=C2:125,C2:637
X 739 vars=V0:636,V2:60,V4:460,V6:382,V6:566,V7:86,V8:246,V8:557,V9:278,V11:166 unsat=C1:333,C1:589
X 740 vars=V0:636,V2:60,V4:716,V7:86,V8:45,V8:206,V9:742,V10:190,V10:654,V11:662 unsat=C0:141,C0:397
X 741 vars=V0:636,V2:148,V4:132,V6:566,V7:13,V7:342,V8:462,V9:238,V9:486,V10:446 unsat=C0:141,C0:269
X 742 vars=V0:636,V2:268,V4:444,V6:54,V6:365,V7:86,V9:742,V10:190,V10:374,V11:662 unsat=C0:141,C0:397
X 743 vars=V0:636,V2:372,V4:652,V6:566,V8:686,V9:325,V9:462,V10:582,V11:358,V11:606 unsat=C1:453,C1:581
X 744 vars=V0:636,V2:524,V4:444,V6:14,V6:621,V7:550,V8:462,V8:766,V9:470,V11:662 unsat=C2:205,C2:717
X 745 vars=V0:636,V2:556,V4:236,V6:366,V6:574,V7:582,V9:262,V10:349,V10:382,V11:662 unsat=C1:445,C1:701
X 746 vars=V0:636,V2:620,V4:100,V6:566,V7:86,V7:334,V8:550,V10:414,V11:437,V11:446 unsat=C2:565,C2:693
X 747 vars=V0:644,V2:20,V4:196,V6:309,V6:446,V7:222,V9:366,V10:326,V10:510,V11:286 unsat=C0:341,C0:597
X 748 vars=V0:644,V2:52,V4:500,V7:222,V8:182,V8:366,V9:142,V10:302,V10:549,V11:78 unsat=C2:69,C2:581
X 749 vars=V0:644,V2:124,V4:660,V6:190,V8:54,V9:86,V9:269,V10:206,V11:494,V11:742 unsat=C1:397,C1:525
X 750 vars=V0:644,V2:276,V4:196,V6:406,V6:565,V7:686,V8:390,V8:598,V9:606,V11:286 unsat=C2:149,C2:661
X 751 vars=V0:644,V2:564,V4:756,V6:198,V6:502,V7:206,V9:398,V10:518,V10:549,V11:286 unsat=C1:133,C1:645
X 752 vars=V0:644,V2:580,V4:468,V6:6,V6:190,V7:222,V8:382,V8:757,V9:670,V11:302 unsat=C1:277,C1:533
X 753 vars=V0:644,V2:580,V4:724,V7:222,V8:245,V8:342,V9:366,V10:278,V10:326,V11:286 unsat=C0:341,C0:597
X 754 vars=V0:644,V2:628,V4:620,V6:190,V7:222,V7:470,V8:174,V10:550,V11:70,V11:381 unsat=C2:509,C2:637
X 755 vars=V0:644,V2:668,V4:652,V6:190,V7:213,V7:478,V8:598,V9:110,V9:630,V10:582 unsat=C0:341,C0:469
X 756 vars=V0:650,V6:540,V6:676,V7:572,V8:100,V8:716,V9:460,V10:292,V11:20,V11:228 unsat=C0:683,C0:764
X 757 vars=V0:652,V2:28,V4:716,V6:30,V6:509,V7:54,V8:14,V8:734,V9:742,V11:678 unsat=C2:93,C2:605
X 758 vars=V0:652,V2:60,V4:252,V7:358,V8:574,V8:758,V9:278,V10:438,V10:749,V11:470 unsat=C2:13,C2:525
X 759 vars=V0:652,V2:332,V4:476,V6:398,V6:582,V7:358,V8:189,V8:518,V9:294,V11:438 unsat=C1:221,C1:477
X 760 vars=V0:652,V2:332,V4:732,V7:358,V8:445,V8:478,V9:758,V10:462,V10:670,V11:678 unsat=C0:29,C0:541
X 761 vars=V0:652,V2:420,V4:404,V6:582,V7:413,V7:614,V8:734,V9:254,V9:502,V10:718 unsat=C0:541,C0:669
X 762 vars=V0:652,V2:540,V4:716,V6:70,V6:253,V7:358,V9:758,V10:462,V10:646,V11:678 unsat=C0:29,C0:541
X 763 vars=V0:652,V2:572,V4:508,V6:590,V6:638,V7:598,V9:534,V10:654,V10:749,V11:678 unsat=C1:77,C1:333
X 764 vars=V0:652,V2:636,V4:372,V6:582,V7:358,V7:606,V8:566,V10:686,V11:325,V11:462 unsat=C2:453,C2:581
X 765 vars=V0:652,V2:644,V4:668,V6:582,V8:190,V9:213,V9:478,V10:598,V11:110,V11:630 unsat=C1:341,C1:469
X 766 vars=V0:660,V2:68,V4:4,V7:494,V8:198,V8:382,V9:414,V10:181,V10:574,V11:94 unsat=C2:469,C2:725
X 767 vars=V0:660,V2:84,V4:484,V6:22,V6:206,V7:494,V8:389,V8:654,V9:686,V11:574 unsat=C1:165,C1:421
X 768 vars=V0:660,V2:84,V4:740,V7:494,V8:614,V8:645,V9:382,V10:294,V10:598,V11:302 unsat=C0:229,C0:741
X 769 vars=V0:660,V2:172,V4:156,V6:206,V7:613,V7:750,V8:102,V9:126,V9:646,V10:86 unsat=C0:101,C0:741
X 770 vars=V0:660,V2:292,V4:468,V6:197,V6:462,V7:494,V9:382,V10:14,V10:598,V11:302 unsat=C0:229,C0:741
X 771 vars=V0:660,V2:396,V4:676,V6:206,V8:326,V9:102,V9:157,V10:222,V11:246,V11:766 unsat=C1:285,C1:413
X 772 vars=V0:660,V2:548,V4:468,V6:422,V6:453,V7:190,V8:102,V8:406,V9:110,V11:302 unsat=C2:37,C2:549
X 773 vars=V0:660,V2:580,V4:260,V6:6,V6:214,V7:222,V9:670,V10:22,V10:181,V11:302 unsat=C1:277,C1:533
X 774 vars=V0:660,V2:644,V4:124,V6:206,V7:494,V7:742,V8:190,V10:54,V11:86,V11:269 unsat=C2:397,C2:525
X 775 vars=V0:668,V2:44,V4:220,V6:86,V6:141,V7:630,V9:6,V10:150,V10:734,V11:694 unsat=C0:173,C0:429
X 776 vars=V0:668,V2:76,V4:524,V7:630,V8:6,V8:590,V9:550,V10:381,V10:710,V11:486 unsat=C2:413,C2:669
X 777 vars=V0:668,V2:148,V4:684,V6:598,V8:462,V9:101,V9:494,V10:614,V11:134,V11:382 unsat=C1:229,C1:357
X 778 vars=V0:668,V2:300,V4:220,V6:46,V6:397,V7:326,V8:30,V8:238,V9:246,V11:694 unsat=C2:493,C2:749
X 779 vars=V0:668,V2:588,V4:12,V6:142,V6:606,V7:614,V9:38,V10:158,V10:381,V11:694 unsat=C1:477,C1:733
X 780 vars=V0:668,V2:604,V4:492,V6:414,V6:598,V7:630,V8:22,V8:589,V9:310,V11:710 unsat=C1:109,C1:365
X 781 vars=V0:668,V2:604,V4:748,V7:630,V8:77,V8:750,V9:6,V10:686,V10:734,V11:694 unsat=C0:173,C0:429
